"CNES";"UF";"IBGE";"NOME";"LOGRADOURO";"BAIRRO";"LATITUDE";"LONGITUDE"
2027763;35;352260;"POSTO DE SAUDE DA FAMILIA VILA ILZE";"RUA AFONSO PENA";"VILA ILZE";-22,42904;-46,81305
2027992;35;350160;"PM 16 VILA GALO";"RUA QUINTINO BOCAIUVA";"VILA GALO";-22,75314;-47,32522
2081822;35;350990;"UNIDADE MISTA DE CANANEIA";"RUA DR LUIZ WILSON BARBOSA";"RETIRO DAS CARAVELAS";-25,0119;-47,92756
2028042;35;350160;"PM 06 JD IPIRANGA";"RUA ITAMBE";"JD IPIRANGA";-22,75151;-47,35898
2028034;35;350160;"ESTRATEGIA DE SAUDE DA FAMILIA ZANAGA I";"RUA ADEMAR TAVARES";"VILA ANTONIO ZANAGA";-22,70326;-47,28869
2081849;35;352330;"UBS DR TAMINATO TION";"RUA GUENSHO OSHIRO";"CENTRO";-24,29236;-47,17612
2033666;35;352260;"POSTO DE SAUDE DA FAMILIA BARAO ATALIBA NOGUEIRA";"RUA LUIS FRASSETO";"BARAO";-22,43594;-46,82131
2033828;35;352260;"POSTO DE SAUDE DA FAMILIA FIGUEIREDO";"RUA RAIMUNDO MARIN";"VIL FIGUEIREDO";-22,41843;-46,82156
2033844;35;352260;"POSTO DE SAUDE DA FAMILIA AUGUSTO CORACA";"RUA SILVIO GALIZONI";"CUBATAO";-22,44054;-46,81764
2033860;35;352260;"POSTO DE SAUDE DA FAMILIA PRADOS";"AVENIDA BRASIL";"PRADOS";-22,44635;-46,80553
2040824;35;352260;"POSTO DE SAUDE DA FAMILIA CENTRO";"RUA BENTICO PEREIRA";"CENTRO";-22,44137;-46,82169
2040530;35;350160;"PSF JD ALVORADA";"RUA DOS ASTEROIDES";"JAD ALVORADA";-22,75893;-47,30689
2047039;35;350160;"PSF PRAIA AZUL FAMILIA SAUDAVEL";"RUA MARANHAO";"PRAIA AZUL";-22,7442;-47,24284
2047047;35;350160;"PM 03 SAO VITO";"RUA VICENTE CARAVIERI";"SAO VITO";-22,72488;-47,30627
2047993;35;350160;"ESF JARDIM SAO JOSE";"RUA AGOSTINHO TURRAO";"SAO JOSE";-22,74838;-47,25238
2083337;35;352640;"CENTRO ESPECIALIZADO EM ODONTOLOGIA";"RUA PEREIRA BARRETO";"CENTRO";-23,0526;-47,83726
2083353;35;354020;"UPAM UNIDADE DE PRONTO ATENDIMENTO MUNICIPAL";"RUA ANGELO ANDRUCIOLI";"JARDIM PRINCESA";-21,02948;-48,03324
2066289;35;350160;"PM 12 SAO LUIZ";"RUA ROMILDO BOSQUEIRO";"JARDIM BOER";-22,74298;-47,2832
2066807;35;350160;"PM 15 SAO DOMINGOS";"RUA SALVADOR GIORDANO";"SAO DOMINGOS";-22,73336;-47,34054
2067471;35;350160;"PM 04 JD GUANABARA";"RUA JACAREPAGUA";"JAD GUANABARA";-22,72063;-47,33228
2073420;35;350160;"PSF JARDIM BRASIL";"RUA BENEDITO ANTONIO BERTOSSI";"JAD BRASIL";-22,7144;-47,29473
2083558;35;354890;"USF JOQUEI CLUBE";"RUA RIO ARAGUAIA";"JOQUEI CLUBE";-22,01933;-47,89073
2083698;35;351630;"USF TEREZINHA MARQUES DA SILVA";"RUA JOAO MENDES JUNIOR";"JD PROF FCO MORATO";-23,27976;-46,744
2083701;35;351630;"USF DO PARQUE 120 DR RAMS MALULY";"RUA GUANABARA";"PQUE 120";-23,26392;-46,74441
2083728;35;351630;"USF DO PARQUE PAULISTA";"RUA AVARE";"PARQUE PAULISTA";-23,30269;-46,73507
2083744;35;351630;"USF DO JARDIM ROSAS";"RUA VICTOR EUGENIO LIPPO";"JD ROSAS";-23,28771;-46,73772
2083612;35;350010;"UBS NOVE DE JULHO";"RUA NOVE DE JULHO";"CENTRO";-21,68651;-51,08348
2083752;35;351630;"USF JARDIM SILVIA";"RUA VEREADOR ASSIS GOMES DA SILVA";"JD SILVIA";-23,26983;-46,73064
2083760;35;351630;"USF VILA GUILHERME";"ESTRADA ULISSES GUIMARAES";"V GUILHERME";-23,29705;-46,7306
2083779;35;351630;"USF DR WALFRIDO TIBURCIO";"AV OURO PRETO";"JARDIM ALEGRIA";-23,27931;-46,75595
2083787;35;351630;"USF DO JARDIM SANTO ANTONIO";"RUA OLEGARIO MARIANO";"JD SANTO ANTONIO";-23,27944;-46,7559
2083795;35;351630;"USF DO AGUA VERMELHA";"RUA DONALD SAVAZONI";"PARQUE AGUA VERMELHA";-23,28805;-46,75884
2083809;35;351630;"USF CASA GRANDE";"RUA AMERICANA";"JD MARIA LUIZA";-23,296;-46,74187
2083825;35;351630;"USF DO ARPOADOR";"RUA 10";"JARDIM ARPOADOR";-23,26315;-46,73301
2075040;35;350160;"PM 11 PARQUE GRAMADO";"RUA EMA ITALIA BUFARAH";"PARQUE GRAMADO";-22,71658;-47,36569
2083922;35;350010;"UBS VILA JARDIM";"ALAMEDA DAS MARGARIDAS";"VILA JARDIM";-21,6816;-51,06563
2084511;35;353780;"PAS BAIRRO PIRATUBA DE PIEDADE";"ZONA RURAL";"PIRATUBA";;
2084597;35;351880;"UBS CAVADAS";"RUA CAVADAS";"VILA SAO JOAO";-23,4792;-46,55202
2084619;35;351880;"UBS PONTE GRANDE";"RUA OSWALDO AGOSTINHO";"VILA FANGANIELLO";-23,50224;-46,55007
2084627;35;351880;"UBS SAO RICARDO";"RUA SOLDADO JAIR DA SILVA TAVARES";"VILA SAO RICARDO";-23,45388;-46,5459
2084635;35;351880;"UBS CUMBICA";"RUA SEGUNDO TENENTE AVIADOR MARIO LUIZ FIGUEIROA";"CIDADE JD CUMBICA";-23,44887;-46,4686
2084686;35;350600;"UBS JD REDENTOR";"RUA SAO LUCAS";"JARDIM REDENTOR";-22,31614;-49,03081
2084694;35;350600;"USF TIBIRICA";"RUA CARMELO ZAMATARO";"TIBIRICA";-22,23625;-49,21911
2084503;35;353780;"UBS BAIRRO SARAPUI DOS LUZ";"ZONA RURAL";"SARAPUI DOS LUZ";-23,79943;-47,51986
2084708;35;350600;"UBS GEISEL";"RUA ANTHERO DONNINI";"NUCLEO RESIDENCIALPR";-22,33247;-49,02931
2084724;35;350600;"UBS FALCAO";"RUA SALVADOR FILARDI";"VILA PACIFICO";-22,32916;-49,10002
2084740;35;354340;"UBS DR SERGIO BOTELHO DA COSTA MORA PRESIDENTE DUTRA";"RUA CAROLINA MARIA DE JESUS";"PRESIDENTE DUTRA";-21,13612;-47,81366
2084821;35;355100;"UNIDADE BASICA DE SAUDE JIP SAO VICENTE";"RUA ROBERTO KOCH";"JOQUEI CLUBE";-23,94153;-46,39922
2084856;35;355100;"UNIDADE BASICA DE SAUDE CENTRAL SAO VICENTE";"AV ANTONIO EMMERICH";"VILA MELO";-23,96114;-46,37823
2084899;35;354910;"PSF DR ALEXIS HAKIM SAO JOAO DA BOA VISTA";"RUA JOAO MARCONDES NETO";"JAD PROGRESSO";-21,99149;-46,78268
2084929;35;352400;"UBS DO BAIRRO NOVA ERA";"ESTRADA MUNICIPAL IVA";"NOVA ERA";-23,12176;-47,07643
2084953;35;352440;"UMSF IGARAPES";"RUA ENGENHEIRO FLAVIO DA SILVA FREITAS";"CHACARAS REUNIDAS";-23,29809;-46,03594
2085178;35;352260;"POSTO DE SAUDE DA FAMILIA ISAMU ITO";"LEONARDO ANDRE SCIEVE";"FLAVIO ZACCHI";-22,41704;-46,82491
2085097;35;354390;"UBS PSF PQUE MAE PRETA DR EDUARDO REIS";"RUA 12 RV";"VILA VERDE";-22,3736;-47,54355
2085100;35;355170;"SAD SERTAOZINHO";"R GEREMIAS LUNARDELLI";"CENTRO";-21,14029;-47,99174
2085445;35;352390;"UBS 02 JOSE MARIA VICENTE ITU";"RUA FIOVO DE BERNARDIN";"JARDIM UNIAO";-23,38827;-47,34768
2085593;35;354580;"UNIDADE BASICA DE SAUDE ANALIA SALVADOR DAL BELLO";"RUA DO CENTEIO";"JD SAO FERNANDO";-22,74174;-47,36197
2085607;35;351860;"UBS DR PEDRO ALEM JARDIM HORTENCIA DE GUARIBA";"AV PASCHOAL DE LAURENTIZ";"JARDIM HORTENCIA";-21,36581;-48,23766
2085658;35;352050;"UBS IV DR MARIO PAULO";"RUA CEL JULIO PEREIRA DE BLUM";"JD MORADA DO SOL";-23,11845;-47,23539
2085631;35;351907;"UBS JD SAO JORGE";"RUA GOIAS";"JD SAO JORGE";-22,86162;-47,20145
2085690;35;351470;"CENTRO DE SAUDE ECHAPORA";"AVN PARAGUACU";"CENTRO";-22,43685;-50,20112
2085704;35;351740;"EQUIPE DR JOSE L PUGLIESI JR";"RUA 4";"VIVENDAS DO BOM JARD";-20,31612;-48,30796
2085712;35;354850;"UBS VILA MATHIAS";"RUA XAVIER PINHEIRO";"VILA MATHIAS";-23,94946;-46,32487
2085771;35;353760;"UBS BANANAL";"ESTRADA ARMANDO CUNHA";"BANANAL";;
2085836;35;351050;"UBS GETUBA SANTINA CARVALHO DO PRADO CARAGUATATUBA";"RUA GABRIEL FAGUNDES DA ROSA";"BALNEARIO CALIFORNIA";-23,59688;-45,3541
2085879;35;350900;"UBS LARANJEIRAS";"AVENIDA PAULICEIA";"JD DAS LARANJEIRAS";-23,39555;-46,71569
2085887;35;350900;"CENTRO DE TESTAGEM E TRIAGEM COVID";"RUA ANTONIO MICHELINO";"VILA DOS PINHEIROS";-23,3423;-46,75364
2085968;35;350900;"UBS VILA ROSINA NAIR MENEGHATTI ARRUDA";"R LUIZ REMEDIO";"VILA ROSINA";-23,38144;-46,74056
2085984;35;350900;"UBS NOVA ERA GENY DE OLIVEIRA PICCOLO";"AV ENG GINO DARTORA";"JD NOVA ERA";-23,35813;-46,73435
2085739;35;355600;"USF FRANCISCO GOMES DA SILVA";"RUA BAHIA";"SAO JOAO DE ITAGUACU";-21,17782;-49,19197
2086247;35;355400;"ESF OTHONIEL CERQUEIRA LUZ CDHU TATUI SP";"RUA SERGIO MASCARENHAS C BARROS";"CDHU";-23,356;-47,857
2086298;35;352220;"UBS JARDIM JACIRA";"RUA SANTOS DUMONT";"JARDIM JACIRA";-23,74522;-46,80218
2086476;35;353530;"ESF III DR ISOALDO ABUD";"RUA JOAO PAULO I";"JD SANTA TEREZINHA";-22,77869;-50,21458
2086522;35;352440;"UMSF PARQUE SANTO ANTONIO";"PRACA LUIZ SIPULIO FILHO";"PARQUE SANTO ANTONIO";-23,30516;-45,95748
2086557;35;353550;"CENTRO DE SAUDE DE PARAGUACU PAULISTA";"RUA PRESIDENTE COSTA E SILVA";"JARDIM TENIS CLUBE";-22,41224;-50,58772
2086328;35;352850;"UNIDADE BASICA DE SAUDE DR EMILIO LUIZ LATTARI";"RUA IPIRANGA";"CENTRO";-23,32055;-46,5902
2086484;35;352440;"UMSF JARDIM DO VALE";"LAFAYETE BENEDITO BRIANT";"JARDIM DO VALE";-23,32279;-45,96793
2086581;35;353550;"ESF III VILA NOVA";"RUA ALDO FLORENCIO PEREIRA";"JD PAULISTA";-22,42037;-50,5844
2086700;35;352550;"UBS II DE JOANOPOLIS";"RUA FRANCISCO WOLHERS";"CENTRO";-22,93074;-46,27244
2086808;35;355030;"UBS JARDIM SANTA MARIA";"RUA EMBIRATAI";"JD SANTA MARIA";-23,5511;-46,50593
2086832;35;355090;"CENTRO DE SAUDE II DR JOAQUIM GRACIANO MADRUGA SAO SIMAO";"RUA QUINTINO BOCAIUVA";"CENTRO";-21,47845;-47,55623
2086689;35;352520;"UNIDADE BASICA DE SAUDE CAMPO LARGO";"RUA SAO BENEDITO";"CAMPO LARGO";-23,1894;-46,67623
2086743;35;355030;"UBS JARDIM CAICARA";"RUA SERAFIM ALVARES";"JARDIM CAICARA";-23,68327;-46,77488
2086816;35;355030;"UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA";"AV FUNCIONARIOS PUBLICOS";"JD VERA CRUZ";-23,73611;-46,78096
2086875;35;353460;"UNIDADE DE SAUDE DA FAMILIA JASON SALUSTIANO LIRA";"R GINO MAGNANI";"ALVARO CAMPOY";-21,79009;-50,89308
2086883;35;354060;"UBS DR CELIO PRADO PORTO FELIZ";"AVN ARMANDO SALES DE OLIVEIRA";"VIL PROGRESSO";;
2087065;35;352440;"UMSF PAGADOR ANDRADE";"RUA ANTONIO ALVES";"PAGADOR ANDRADE";-23,21661;-46,00346
2087073;35;352510;"USF III JOAO PEGORARO JARDINOPOLIS";"RUA DO LAZER";"ILHA GRANDE";-21,02683;-47,75881
2087138;35;352720;"USF JARDIM NOVO HORIZONTE PSF";"RUA MARIA VICTORIA BRANDAO";"JD NOVO HORIZONTE";-22,75183;-45,09235
2087146;35;352840;"II UNIDADE SAUDE DA FAMILIA PORTA DO SOL MAIRINQUE";"ALVARES DE AZEVEDO";"PORTA DO SOL";-23,44021;-47,19443
2087162;35;353070;"USF IPE PINHEIRO";"AVENIDA DOS FLAMBOYANTS";"JARDIM YPE PINHEIROS";-22,3279;-46,9506
2087227;35;350960;"UBS VERA REGINA";"RUA RAMIRO GONCALVES CARDOSO";"JARDIM VERA REGINA";-23,21667;-46,79361
2087316;35;353760;"USAFA JARDIM VENEZA";"RUA RANULFO OLIVA DE LACERDA";"JARDIM VENEZA";-24,323;-47,0162
2087456;35;355700;"UNIDADE BASICA DE SAUDE RIO ACIMA";"AVENIDA OTAVIO AUGUSTO RANGEL";"RIO ACIMA";-23,53511;-47,4359
2087251;35;350960;"USF BOTUJURU";"AVENIDA CASA BRANCA";"VILA CONSTANCA BOTUJ";-23,23186;-46,76661
2087294;35;353760;"USAFA JARDIM RIBAMAR";"AVENIDA LUCIANO DE BONA";"JARDIM RIBAMAR";-24,29375;-46,9748
2087308;35;353760;"USAFA PARQUE DO TREVO";"ESTRADA ARMANDO CUNHA";"PARQUE DO TREVO";-24,2677;-46,96062
2087464;35;355700;"UNIDADE BASICA DE SAUDE ITAPEVA";"RUA JOAO SANTIAGO FIGUEIRA";"ITAPEVA";-23,57731;-47,46028
2087472;35;355700;"UNIDADE BASICA DE SAUDE VILA NOVA VOTORANTIM";"AVENIDA PEDRO AUGUSTO RANGEL";"VILA NOVA VOTORANTIM";-23,5385;-47,41492
2087499;35;355700;"UNIDADE BASICA DE SAUDE JARDIM NOVO MUNDO";"RUA ABILIO MAIA";"JD NOVO MUNDO";-23,53912;-47,50399
2087510;35;355700;"UNIDADE BASICA DE SAUDE JARDIM CLARICE";"RUA MERCEDES NARDY ARCURI";"JARDIM CLARICE";-23,55035;-47,46272
2087537;35;355700;"UNIDADE BASICA DE SAUDE PARQUE BELA VISTA";"AVENIDA SAO JOAO";"PQ BELA VISTA";-23,54066;-47,45112
2087553;35;355700;"UNIDADE BASICA DE SAUDE JARDIM SERRANO";"RUA FRANCISCO LOPES DE ALMEIDA";"JARDIM SERRANO";-23,56012;-47,45432
2087561;35;355700;"UNIDADE BASICA DE SAUDE VILA GARCIA";"AVENIDA IZABEL FERREIRA COELHO";"VILA GARCIA";-23,5302;-47,43012
2087588;35;355700;"UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA DO GREEN VALLEY";"RUA JOSE RAIMUNDO DA SILVA";"GREEN VALLEY";-23,55842;-47,49014
2087596;35;355700;"UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA JARDIM TATIANA";"RUA ADRIANO MACIEL DE QUEIROZ";"JARDIM TATIANA";-23,54351;-47,49434
2087677;35;351620;"AMBULATORIO DO CAIC";"RUA JOSE GIANESELLA";"CITY PETROPOLIS";-20,47877;-47,3993
2087766;35;352210;"UNIDADE DE SAUDE DA FAMILIA CENTRO";"AV TIRADENTES";"MOSTEIRO";-24,181;-46,789
2087774;35;352210;"UNIDADE DE SAUDE DA FAMILIA GAIVOTA";"AVENIDA FLACIDES FERREIRA";"GAIVOTA";-24,24112;-46,89334
2087782;35;352210;"UNIDADE DE SAUDE DA FAMILIA BELAS ARTES";"RUA ANA MARIA MARTINS RIVERA";"JD CORUMBA";-24,18936;-46,81652
2087790;35;352210;"UNIDADE DE SAUDE DA FAMILIA SUARAO";"RUA PADRE TEODORO RATISBONE";"SUARAO";-24,16046;-46,75254
2087936;35;352670;"PSM DR RUI DE PAULA DIAS LEME";"RUA FRANCISCO JOSE DE MORI";"SUMARE";-22,17174;-47,38043
2087979;35;352670;"PSM JOAO LEME LEME";"AV HERMINIO OMETO";"SAO JOSE";-22,20266;-47,38851
2087987;35;352670;"PSM GERALDINA CAETANO MENGUE LEME";"AV 06 DE JANEIRO";"CAJU";-22,17503;-47,19951
2087995;35;352670;"UNIDADE DE SAUDE DA FAMILIA RENASCENCA LEME";"RUA ANTONIO CARLOS GUADANINI";"RENASCENCA";-22,19393;-47,40198
2087731;35;351907;"UBS JD AMANDA II";"AV BRASIL";"JD AMANDA II";-22,90401;-47,24482
2088150;35;353080;"UBS DR VANDERLEI SILVA BUENO MOGI MIRIM";"RUA CUBA";"VILA UNIVERSITARIA";-22,43678;-46,93836
2088169;35;353080;"UBS JARDIM PAULISTA MOGI MIRIM";"RUA DR DECIO PEREIRA QUEIROS TELES";"JD PAULISTA";-22,4153;-46,97292
2088223;35;353110;"CENTRO DE SAUDE III MONGAGUA MONGAGUA";"RUA ANTONIO CORDEIRO MENDES";"VILA ARENS";-24,087;-46,629
2088258;35;353110;"UNIDADE DE SAUDE DA FAMILIA VILA OPERARIA MONGAGUA";"AVENIDA WASHINGTON LUIZ";"VILA ATLANTICA";-24,10966;-46,63595
2088274;35;353110;"UNIDADE DE SAUDE DA FAMILIA JARDIM PRIMAVERA MONGAGUA";"AVENIDA NOSSA SENHORA DE FATIMA";"AGENOR DE CAMPOS";-24,12032;-46,70105
2088282;35;353110;"AMBULATORIO JARDIM PRAIA GRANDE MONGAGUA";"AVENIDA MONTEIRO LOBATO";"JARDIM PRAIA GRANDE";-24,11002;-46,6552
2088452;35;353660;"CS DE PAULO DE FARIA";"RUA QUINZE DE NOVEMBRO";"CENTRO";-20,03083;-49,40471
2088460;35;353690;"UBS DE PEDRANOPOLIS";"RUA ANTONIO MILHORINI";"CENTRO";-20,24837;-50,10944
2088428;35;350290;"UBS CLAUDETE PINTO GOMES CENTRO";"RUA ANTONIO ANTERO DE OLIVEIRA";"CENTRO";-23,5056;-47,61801
2088401;35;353850;"UNIDADE BASICA DE SAUDE DE PIQUETE";"OLGA MARIA ECKLUND";"CENTRO";-22,61139;-45,18413
2088851;35;351940;"ESFSB MI VEREADOR ERNESTO TAVARES IBIRA";"RUA EUGENIA TEODORO DE FARIA";"S BENEDITO";-21,08428;-49,24855
2088967;35;352885;"CS DE MARAPOAMA";"PRACA DA INDEPENDENCIA";"CENTRO";-21,2586;-49,12884
2089033;35;353710;"CENTRAL MUNICIP DE SAUDE DR EUCLIDES NERY JUNIOR PEDREIRA";"RUA MIGUEL SARKIS";"PARQUE INDUSTRIAL";-22,73714;-46,89434
2089769;35;353715;"UBS DR PRIMO RUY";"RUA SAO PAULO";"CENTRO";-22,81315;-50,79342
2090198;35;350500;"CENTRO DE SAUDE BARAO DE ANTONINA";"RUA SAO PAULO";"CENTRO";-23,62939;-49,56391
2090228;35;350500;"UNIDADE SAUDE DA FAMILIA PSF BARAO DE ANTONINA";"RUA SAO PAULO";"CENTRO";-23,62933;-49,56381
2089734;35;355580;"ESF I DE URANIA";"RUA TEREZINA";"NOSSA SR FATIMA";-20,25286;-50,64307
2090325;35;351140;"UBS DR ALEX PAULO PICANCO CERQ CESAR";"RUA PROF SOLANO DE ABREU";"CENTRO";-23,0328;-49,16903
2090341;35;351140;"ESF DR OSVALDO CAMPOS";"AVENIDA SAO PAULO";"JD SAO LUCAS";-23,03726;-49,1547
2090414;35;351210;"UNIDADE DE SAUDE DA FAMILIA I COLOMBIA";"RUA RUI BARBOSA";"CENTRO";-20,17775;-48,6851
2090511;35;351540;"PSF VILA NOSSA SENHORA DE FATIMA FARTURA";"RUA SAO CAETANO";"VILA NSRAFATIMA";-23,38189;-49,50345
2090481;35;351495;"UNIDADE BASICA DE SAUDE DE EMBAUBA";"RUA BALBINO RODRIGUES COELHO";"CENTRO";-20,98168;-48,837
2090473;35;351490;"ESF JOSE GUEDES PINTO";"R SILVIO DA SILVEIRA MORATO";"CARDEAL";-23,05879;-47,30419
2090821;35;352350;"UNIDADE BASICA DE SAUDE PROF DR FIORAVANTI ALONSO DI PIERO";"R FRANKLIN GUTIERREZ";"CENTRO";-23,10818;-48,6115
2090570;35;351880;"UBS BAMBI";"RUA HIBISCO";"PQ RESIDENCIAL BAMBI";-23,38506;-46,40327
2090775;35;352170;"PSF SANTA INES ITABERA";"AVENIDA JOAO SIMON SOLA";"JARDIM SANTA INES";-23,85974;-49,13725
2090910;35;352860;"UBS DR ALDEMAR HOLTZ DE ALMEIDA";"RUA RIO GRANDE DO SUL";"PARQUE DAS ABELHAS";-23,0065;-49,32428
2090767;35;352170;"PSF DEOLINDO WAGNER ITABERA";"AVENIDA SERVILIANO SILVA";"VILA BANDEIRANTES";-23,85941;-49,13075
2090597;35;351925;"ESF URBANO IARAS";"RUA ZACARIAS DE OLIVEIRA GRILO";"SAO BENEDITO";-22,87906;-49,15834
2090880;35;352760;"UNIDADE DO PROGRAMA DE SAUDE DA FAMILIA LUIZ ANTONIO";"RUA BRASIL";"JD JATAI";-21,55438;-47,70812
2090899;35;352760;"UNIDADE MISTA DE LUIZ ANTONIO";"RUA GUILHERME BRAYN";"CENTRO";-21,55603;-47,69249
2090996;35;352930;"UBS BAIRRO ALTO MATAO";"RUA PEDRO BIGAL";"ALTO";-21,59273;-48,36062
2091011;35;352930;"UBS JD PARAISO MATAO";"AVENIDA FRANCISCO ALBERICCI";"JD PARAISO";-21,63088;-48,34048
2091070;35;352930;"CAIC MATAO";"RUA SILVIO QUARESIMA";"VILA CARDIM";-21,58342;-48,3576
2091143;35;353950;"UBS JARDIM BELA VISTA PITANGUEIRAS";"RUA MINAS GERAIS";"JARDIM BELA VISTA";-21,02252;-48,22632
2091151;35;353950;"ESTRATEGIA SAUDE DA FAMILIA SANTA VITORIA PITANGUEIRAS";"RUA ARTUR MESQUITA";"JARDIM SANTA VITORIA";-21,01273;-48,2298
2091208;35;354105;"CENTRO DE SAUDE BENEDITO DE SOUZA PRATANIA";"RUA PADRE JOSE MARINS";"CENTRO";-22,80942;-48,66465
2091232;35;354600;"POSTO DE SAUDE 01 DE SANTA BRANCA";"PRACA RUI BARBOSA";"CENTRO";;
2091240;35;354600;"POSTO DE SAUDE 03 DE SANTA BRANCA";"PRACA RIBEIRO LEITE";"CENTRO";;
2091259;35;354600;"POSTO DE SAUDE 04 DE SANTA BRANCA";"PRACA JOAO SAMUEL DE OLIVEIRA";"CENTRO";;
2791366;35;352530;"USF SANTA HELENA";"RUA ANTONIO SANZOVO";"CHACARA FLORA";-22,29491;-48,58067
2091321;35;355030;"CSE GERALDO DE PAULA SOUZA";"AV DR ARNALDO";"PACAEMBU";-23,55316;-46,67359
2091348;35;355030;"CS ESCOLA SAMUEL B PESSOA";"AV VITAL BRASIL";"BUTANTAN";-23,56832;-46,71661
2091704;35;355030;"OSEC";"CASSIO DE CAMPOS NOGUEIRA";"JARDIM DAS IMBUIAS";-23,72968;-46,713
2091747;35;355030;"UBS ALPES DO JARAGUA";"ALAMEDA DAS LIMEIRAS";"ALPES DO JARAGUA";-23,44689;-46,75634
2091720;35;355030;"UBS JARDIM FONTALIS";"RUA MOTA";"JARDIM MARTINS SILVA";-23,57033;-46,5459
2091739;35;355030;"UBS MORADA DO SOL";"RUA ASSIS BRASIL";"SOL NASCENTE";-23,43161;-46,78173
2091798;35;355030;"AMA UBS SITIO DA CASA PINTADA";"AV MARIA SANTANA";"JARDIM CASA PINTADA";-23,51049;-46,44637
2091909;35;355365;"UNIDADE BASICA DE SAUDE DE TAQUARAL CAETANO PITELLI";"RUA CENTRAL";"CENTRO";-21,07309;-48,41074
2091917;35;355380;"UBS TAQUARITUBA";"AVENIDA 09 DE JULHO";"CENTRO";-23,53594;-49,2478
2091933;35;355380;"ESF BAIRRO DOS ALEIXOS TAQUARITUBA";"JOAQUIM RODRIGUES PRIMO";"BAIRRO DOS ALEIXOS";-23,49354;-49,32097
2091941;35;355380;"ESF VILA SAO VICENTE TAQUARITUBA";"RUA TEJUPA";"VILA SAO VICENTE";-23,5186;-49,23853
2091976;35;355380;"ESF NOVO CENTRO TAQUARITUBA";"AVENIDA MARIO COVAS";"NOVO CENTRO";-23,53133;-49,24059
2092026;35;355680;"UNIDADE DE SAUDE DR PHEBO DE OLIVEIRA ROGE FERREIRA";"RUA HUMBERTO TORTORELI";"CENTRO";-20,873;-48,3
2092034;35;355680;"UNIDADE DE SAUDE DR MARCO AURELIO CARVALHO ANSELMO";"RUA 7 DE SETEMBRO";"SAO JOSE";-20,86952;-48,29329
2091828;35;355120;"CENTRO DE SAUDE III SARUTAIA";"RUA SETE DE SETEMBRO";"CENTRO";-23,2745;-49,48313
2091984;35;355420;"UBS DE TEJUPA";"PRACA DOMINGOS SARTORI";"CENTRO";-23,34298;-49,37683
2091836;35;355190;"CENTRO DE SAUDE III DE SEVERINIA";"AV CAP ALIPIO DE ALMEIDA";"CENTRO";-20,81184;-48,80642
2083388;35;354020;"UBS ABEL RAMOS PONTAL";"RUA RUI BARBOSA";"VILA REGINA";;
2092069;35;355680;"UNIDADE DE SAUDE GILSON FERREIRA VIRADOURO SP";"RUA ODILON CARVALHO BRAGA";"JARDIM PARAISO";-20,87305;-48,29676
2092174;35;354950;"ESF VILA MARIA";"RUA MANOEL MARTINS DA SILVA";"VILA MARIA";-20,59702;-47,64906
2092190;35;351770;"PSF JD ITAPEMA DE GUARA";"RUA JOSE MENDONCA";"JD ITAPEMA";-20,4242;-47,80975
3056813;35;353870;"UNIDADE DE SAUDE DA FAMILIA ELDORADO II PIRACICABA";"RUA IOLANDA PEREIRA DELBOUX";"TERRA RICA";-22,76948;-47,60351
3056821;35;353870;"UNIDADE DE SAUDE DA FAMILIA CHAPADAO I PIRACICABA";"RUA DAS GRALHAS";"CHAPADAO";-22,7573;-47,60162
2092182;35;353360;"ESF BENDITAS BENEDITINAS";"AMERICO BRASILIENSE";"CENTRO";-20,73028;-47,74847
3056848;35;353870;"UNIDADE DE SAUDE DA FAMILIA CHAPADAO II SOL NASCENTE";"RUA EMBUGUACU";"SOL NASCENTE";-22,76037;-47,61023
2092387;35;355475;"UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU";"AVENIDA 27 DE DEZEMBRO";"CENTRO";-22,04126;-48,33877
2092468;35;352880;"ESF EDILENE APARECIDA CUSTODIO DA SILVA";"RUA QUERINO LEME SILVA";"SANCRUZ DA B VISTA";-22,61338;-50,64217
2092530;35;351519;"EQUIPE DE ATENCAO BASICA EAP";"RUA MARIA PERPETUA PIEDADE GONCALVES";"CENTRO";-22,69281;-49,43155
2092549;35;350630;"USF JARDIM BRASIL";"RUA JOAO PAPIN";"JARDIM LUCRECIA";-23,0131;-49,48388
2092557;35;350630;"USF BARRA FUNDA";"R PARANA";"BARRA FUNDA";-23,00903;-49,47713
3056864;35;353870;"UNIDADE DE SAUDE DA FAMILIA ITAPUA I PIRACICABA";"RUA GARCA";"JARDIM ITAPUA";-22,75484;-47,66493
3056910;35;353870;"UNIDADE DE SAUDE DA FAMILIA BOA ESPERANCA I PIRACICABA";"AVENIDA CORCOVADO";"MARIA CLAUDIA";-22,67043;-47,7008
2092565;35;355395;"PSF VILA DAS ARVORES TARUMA";"RUA CANJARANA";"VILA DAS ARVORES";-22,75496;-50,57628
2092573;35;355395;"PSF CENTRO TARUMA";"RUA PERNAMBUCO";"VILA DOS ESTADOS";-22,74612;-50,57284
