"COMP";"REGIAO";"UF";"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";"LEITOS_EXISTENTES";"LEITOS_SUS";"UTI_TOTAL_EXIST";"UTI_TOTAL_SUS";"UTI_ADULTO_EXIST";"UTI_ADULTO_SUS";"UTI_PEDIATRICO_EXIST";"UTI_PEDIATRICO_SUS";"UTI_NEONATAL_EXIST";"UTI_NEONATAL_SUS";"UTI_QUEIMADO_EXIST";"UTI_QUEIMADO_SUS";"UTI_CORONARIANA_EXIST";"UTI_CORONARIANA_SUS"
202401;"SUDESTE";"SP";"CRAVINHOS";;2079496;"SANTA CASA DE CRAVINHOS";"SOCIEDADE BENEFICENTE DE CRAVINHOS SANTA CASA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV DONA RITA CANDIDA NOGUEIRA";38;;"CENTRO";14140000;"(16)39519020";"adm@santacasacravinhos.com.br";15;13;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CUNHA";;2079518;"SANTA CASA DE MIS E MATERNIDADE N SRA DA CONCEICAO CUNHA";"ASSOCIACAO BENEFICENTE NOSSA SENHORA DA CONCEICAO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA PADRE RODOLFO";320;;"ALTO DO CRUZEIRO";12530000;"(12)31111122";"contato@santacasacunha.org.br";40;25;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2079542;"MATERNIDADE SANTA JOANA";"HOSPITAL E MATERNIDADE SANTA JOANA SA";"M";7;"HOSPITAL ESPECIALIZADO";2054;"HOSPITAL_PRIVADO";"RUA DO PARAISO";432;;"PARAISO";4103000;"115080-6000";"contabilidade@santajoana.com.br";351;0;140;0;10;0;0;0;130;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTA ADELIA";;2079550;"SANTA CASA DE SANTA ADELIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTA ADELIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV DUQUE DE CAXIAS";168;;"CENTRO";15950000;"(17)35712233";"stacasastaadelia@uol.com.br";19;11;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"REGISTRO";;2079593;"HOSPITAL SAO JOAO REGISTRO";"ASSOC DE PROT E ASSIT A MATERNIDADE E A INFANCIA DE REGISTRO";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA KIHEIJI NASUNO";165;;"CENTRO";11900000;"(13)38216099";"hsj@hospitalsaojoao.com.br";98;79;10;10;10;10;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTO ANDRE";;2079607;"HOSPITAL E MATERNIDADE DR CHRISTOVAO DA GAMA";"HOSPITAL E MATERNIDADE DR CHRISTOVAO DA GAMA";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AV DR ERASMO";18;;"VILA ASSUNCAO";9030010;"(11)49933805";"jose.lima@hmcg.com.br";189;0;67;0;50;0;8;0;9;0;0;0;0;0
202401;"SUDESTE";"SP";"IBIUNA";;2079615;"HOSPITAL MUNICIPAL DE IBIUNA IBIUNA SP";"PREFEITURA MUNICIPAL DE IBIUNA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AV DR GABRIEL MONTEIRO DA SILVA";888;;"CENTRO";18150000;"015 3248-9520";"faturahm@gmail.com";70;70;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CAMPINAS";;2079666;"CENTRO MEDICO DE CAMPINAS";"FUNDACAO CENTRO MEDICO DE CAMPINAS";"M";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"RUA DR EDILBERTO LUIZ PEREIRA DA SILVA";929;;"CIDADE UNIVERSITARIA";13083190;"19 - 3789-5400";"centro.medico@fcmc.com.br";225;0;48;0;40;0;8;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"OURINHOS";;2079674;"CENTRO MEDICO MONTE SINAI OURINHOS";"UROCLINICA DE OURINHOS LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA EUCLIDES DA CUNHA";1111;;"CENTRO";19900043;"14 33222922";;5;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"NEVES PAULISTA";;2079682;"SANTA CASA DE NEVES PAULISTA";"IRMANDADE DA SANTA CASA DE MISERICORDIA NEVES PAULISTA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA FLORIANO PEIXOTO";95;;"CENTRO";15120019;"(17) 3271 1297";"santacasaneves@hotmail.com";21;10;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO LUIS DO PARAITINGA";;2079690;"SANTA CASA DE MISERICORDIA DE SAO LUIZ DO PARAITINGA";"SANTA CASA DE MISERICORDIA DE SAO LUIZ DO PARAITINGA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRC CEL TEODORO COELHO";48;;"CENTRO";12140000;"(12)3671129";"faturamento@santacasamisericordiaslp.com.br";25;16;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SOCORRO";;2079704;"HOSPITAL DR RENATO SILVA DE SOCORRO";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SOCORRO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"DR RENATO SILVA";129;;"CENTRO";13960000;;;77;70;7;7;7;7;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTOS";;2079720;"HOSPITAL GUILHERME ALVARO SANTOS";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"RUA OSWALDO CRUZ";197;;"BOQUEIRAO";11045904;"(13) 3202-1300";"hga-dirtecnica@saude.sp.gov.br";233;233;58;58;40;40;10;10;8;8;0;0;0;0
202401;"SUDESTE";"SP";"ARARAQUARA";;2079763;"CASA CAIRBAR SCHUTEL";"HOSPITAL PSIQUIATRICO ESPIRITA CAIRBAR SCHUTEL";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA CAIRBAR SCHUTEL";454;;"JARDIM ARCO IRIS";14808362;"(16) 3322-4466";"casa@casacairbar.org.br";46;46;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CAMPINAS";;2079798;"HOSPITAL DAS CLINICAS DA UNICAMP DE CAMPINAS";"UNIVERSIDADE ESTADUAL DE CAMPINAS";"E";5;"HOSPITAL GERAL";1112;"HOSPITAL_PÚBLICO";"RUA VITAL BRASIL";251;;"BARAO GERALDO";13024500;"(19)37888008";"shc@hc.unicamp.br";629;629;106;106;69;69;22;22;15;15;0;0;0;0
202401;"SUDESTE";"SP";"TABOAO DA SERRA";;2079828;"HOSPITAL GERAL PIRAJUSSARA TABOAO DA SERRA";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"AV IBIRAMA";1214;;"VILA PIRAJUSSARA";6785300;"(11) 3583-9506";"rh@hgp.spdm.org.br";282;282;35;35;20;20;5;5;10;10;0;0;0;0
202401;"SUDESTE";"SP";"ITAPOLIS";;2079836;"SANTA CASA DE MISERICORDIA ITAPOLIS";"ASSOC SANTA CASA MISERICORDIA E MATERNIDADE D JULIETA LYRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ANTONIO COMPAGNO";411;;"CENTRO";14900000;"(16)3263-9500";"administracao@santacasaitapolis.com.br";90;64;9;9;9;9;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PIRACAIA";;2079852;"SANTA CASA DE PIRACAIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV DR CANDIDO RODRIGUES";36;;"CENTRO";12970000;"(11)40367965";"stacasapiracaia@ig.com.br";28;28;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SUZANO";;2079860;"SANTA CASA DE SUZANO";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SUZANO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA ANTONIO MARQUES FIGUEIRA";1861;;"VILA FIGUEIRA";8676000;"(11)47453333";"contratos@santacasadesuzano.com.br";99;91;18;18;8;8;0;0;10;10;0;0;0;0
202401;"SUDESTE";"SP";"TAQUARITUBA";;2079879;"SANTA CASA DE TAQUARITUBA";"SANTA CASA DE MISERICORDIA DE TAQUARITUBA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MAL FLORIANO PEIXOTO";95;;"CENTRO";18740000;;"santacasataquarituba@yahoo.com.br";50;35;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"OSASCO";;2079887;"HOSPITAL CRUZEIRO DO SUL";"NOTRE DAME INTERMEDICA SAUDE S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AVENIDA DOS AUTONOMISTAS";2502;;"CENTRO";6090010;"(11)36069000";"diretoria.hcso@intermedica.com.br";136;0;40;0;20;0;10;0;10;0;0;0;0;0
202401;"SUDESTE";"SP";"JALES";;2079895;"SANTA CASA DE MISERICORDIA DE JALES";"SANTA CASA DE MISERICORDIA DE JALES";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN JOAO AMADEU";2049;"CAIXA POSTAL 94";"CENTRO";15700082;"(17)36225000";"santacasajales@santacasajales.";141;89;15;13;10;9;0;0;5;4;0;0;0;0
202401;"SUDESTE";"SP";"PIRANGI";;2079909;"HOSP BENEFICENTE DE PIRANGI";"ASSOCIACAO BENEFICENTE DE PIRANGI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"CARMEM LUCIA GIGLIO GIRADE";1901;;"JARDIM TANGARA";15820280;"17 33861800";"hbpirangi@gmail.com";47;22;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"LOUVEIRA";;2079917;"SANTA CASA DE LOUVEIRA";"IRMANDADE DA SANTA CASA DE LOUVEIRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"ARTHUR DE SOUZA SYGEL";500;;"VILA NOVA LOUVEIRA";13290000;;"contato@iscl.org.br";40;28;8;0;8;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PORTO FELIZ";;2079925;"SANTA CASA DE PORTO FELIZ";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO FELIZ";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA OLAVO ASSUMPCAO FLEURY";101;;"JARDIM SANTA ROSA";18542152;"(15)32618800";"santacasa@portofeliz.sp.gov.br";73;45;10;0;10;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"URANIA";;2079968;"SANTA CASA DE URANIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE URANIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DA GLORIA";218;;"CENTRO";15760000;1736341299;"santacasadeurania@yahoo.com";26;24;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"LARANJAL PAULISTA";;2079976;"SANTA CASA DE LARANJAL PAULISTA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE LARANJAL PTA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA GOV PEDRO DE TOLEDO";633;;"CENTRO";18500000;"(15)33839191";"scasa@lonline.com.br";48;30;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"TABOAO DA SERRA";;2080001;"NOTRE DAME INTERMEDICA SAUDE S A";"NOTRE DAME INTERMEDICA SAUDE S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA JOAO SANTUCCI";250;"A 270";"VILA SANTA LUZIA";6754090;"(11) 4788-7073";"lucilia.freire@intermedica.com.br";61;0;8;0;8;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"DIADEMA";;2080028;"HOSPITAL MUNICIPAL DE DIADEMA HMD";"PREFEITURA DO MUNICIPIO DE DIADEMA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AV PIRAPORINHA";1682;;"PIRAPORINHA";9950000;"(11)40617000";"hospital.municipal@diadema.sp.";214;214;37;37;30;30;0;0;7;7;0;0;0;0
202401;"SUDESTE";"SP";"SAO JOAQUIM DA BARRA";;2080044;"SANTA CASA DE SAO JOAQUIM DA BARRA";"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA PIRATININGA";1221;;"CENTRO";14600000;"(16)3810-4000";"jadestro@netsite.com.br";114;71;10;8;10;8;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"MOGI DAS CRUZES";;2080052;"HOSPITAL NOSSA SENHORA APARECIDA";"SANTA CASA DE MISERICORDIA DE MOGI DAS CRUZES";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BARAO DE JACEGUAI";1148;;"CENTRO";8780906;"4728-4700";"cnes@santacasamc.com.br";188;160;19;17;9;8;0;0;10;9;0;0;0;0
202401;"SUDESTE";"SP";"FERRAZ DE VASCONCELOS";;2080079;"HOSPITAL DR OSIRIS FLORINDO COELHO";"SECRETARIA DE ESTADO DA SAUDE";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"PRINCESA ISABEL";270;;"VILA CORREA";8502200;;;266;236;43;30;13;10;10;10;20;10;0;0;0;0
202401;"SUDESTE";"SP";"TIETE";;2080087;"SANTA CASA DE MISERICORDIA DE TIETE";"SANTA CASA DE MISERICORDIA DE TIETE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA TENENTE GELAS";1035;;"CENTRO";18530000;"(15)32859444";"faturamento@santacasatiete.com.br";56;34;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"JOSE BONIFACIO";;2080095;"SANTA CASA DE JOSE BONIFACIO";"SANTA CASA DE MISERICORDIA DE JOSE BONIFACIO";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA QUINZE DE NOVEMBRO";"S/N";;"BELA VISTA";15200000;"(17)32659022";"faturamento1.hospitaljb@oquei.com.br";67;37;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"POPULINA";;2080109;"SANTA CASA DE POPULINA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE POPULINA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA TREZE DE MAIO";1099;;"CENTRO";15670000;"(17)36391170";"santacasapopulina@gmail.com";18;6;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"FRANCA";;2080117;"HOSPITAL PSIQUIATRICO ALLAN KARDEC FRANCA SP";"FUNDACAO ESPIRITA ALLAN KARDEC";"M";7;"HOSPITAL ESPECIALIZADO";3069;"HOSPITAL_FILANTRÓPICO";"RUA JOSE MARQUES GARCIA";675;;"CIDADE NOVA";14401080;"(16)21033000";"contato@kardec.org.br";90;90;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080125;"INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO";"INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR CESARIO MOTA JUNIOR";112;;"VILA BUARQUE";1221020;"(11) 3367-3844";"ctravasos@doutorarnaldo.org";80;80;8;8;8;8;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTO ANDRE";;2080133;"HOSPITAL E MATERNIDADE BENEFICENCIA PORTUGUESA";"SOCIEDADE PORTUGUESA DE BENEFICENCIA DE SANTO ANDRE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN PORTUGAL";530;;"JAD BELA VISTA";9040000;"(11)21985000";"beneficencia@beneficenciasantoandre.com.br";98;0;10;0;10;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080168;"HOSPITAL DA CRIANCA";"REDE DOR SAO LUIZ S A";"M";7;"HOSPITAL ESPECIALIZADO";2046;"HOSPITAL_PRIVADO";"RUA DAS PEROBAS";295;"PREDIO";"JABAQUARA";4321120;"(11)30467797";"licenciamentosp@rededor.com.br";71;0;20;0;20;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ITU";;2080184;"HOSPITAL MUNICIPAL";"MUNICIPIO DE ITU";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA CONVENCAO";550;;"VILA NOVA";13309060;;;30;22;8;0;8;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ITU";;2080192;"HOSP EST ESPEC EM REABILIT DR FRANCISCO RIBEIRO ARANTES";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";7;"HOSPITAL ESPECIALIZADO";1023;"HOSPITAL_PÚBLICO";"RODOVIA WALDOMIRO CORREA CAMARGO";"S/N";"KM 62";"TAPERA GRANDE";13308905;"(11) 40199810";"heerfra@saude.sp.gov.br";251;251;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ITATIBA";;2080206;"HOSPITAL ITATIBA";"HOSPITAL ITATIBA LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RODOVIA DAS ESTANCIAS";"S/N";"KM 92";"PONTE";13252901;"(11) 3408-7000";"diretoria@hospitalitatiba.com.br";20;0;2;0;2;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CACONDE";;2080222;"SANTA CASA DE CACONDE";"IRMANDADE SANTA CASA DE MISERICORDIA DE CACONDE";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA PADRE DE ANGELIS";39;;"CENTRO";13770000;"19 3662-1711";"hospital@santacasacaconde.com.br";50;50;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTO ANDRE";;2080273;"HOSPITAL ESTADUAL MARIO COVAS DE SANTO ANDRE";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"RUA DR HENRIQUE CALDERAZZO";321;;"PARAISO";9190615;"(11) 2829-5118";"diretoria.geral@hemc.org.br";337;335;76;76;59;59;7;7;10;10;0;0;0;0
202401;"SUDESTE";"SP";"HERCULANDIA";;2080281;"HOSPITAL SAO JOSE DE HERCULANDIA";"HOSPITAL BENEFICENTE SAO JOSE";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DOM PEDRO II";162;;"CENTRO";17650000;"(14)3486-1231";;58;58;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"GUARULHOS";;2080338;"HOSPITAL GERAL DE GUARULHOS PROF DR WALDEMAR DE CARVALHO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"ALA DOS LIRIOS";200;;"PARQUE CECAP";7190912;"(11) 3466-1350";"hgg.dir.tecnica@santacasasp.org.br";319;319;46;46;28;28;6;6;12;12;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080346;"HOSP MUN DR CARMINO CARICCHIO";"PREFEITURA DO MUNICIPIO DE SAO PAULO";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"AV CELSO GARCIA";4815;;"TATUAPE";3063000;"(11) 33947001";"hmcc@prefeitura.sp.gov.br";392;385;82;75;58;58;10;7;10;6;4;4;0;0
202401;"SUDESTE";"SP";"SANTOS";;2080354;"HOSPITAL SANTO ANTONIO SANTOS";"SOCIEDADE PORTUGUESA DE BENEFICENCIA";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA DOUTOR BERNARDINO DE CAMPOS";47;;"VILA BELMIRO";11065910;"(13)2102-3434";"administracao@spb.org.br";157;75;18;9;18;9;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"INDIAPORA";;2080362;"CASA DE SAUDE DE INDIAPORA";"ASSOCIACAO CASA DE SAUDE BENEFICENTE DE INDIAPORA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA COLETA MACEDO DE OLIVEIRA";1000;;"CENTRO";15690000;"(17)38421101";"casadesaudeindiapora@gmail.com";36;4;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PIRAJUI";;2080370;"SANTA CASA DE PIRAJUI";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PIRAJUI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUI BARBOSA LIMA";746;;"CENTRO";16600031;"14 35721500";"fabio.a.marques@globo.com";54;46;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"RIBEIRAO PRETO";;2080400;"HOSPITAL IMACULADA CONCEICAO";"SANTA CASA DE MISERICORDIA E BENEFICENCIA PORTUGUESA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA TIBIRICA";1172;;"CENTRO";14010090;"16 39775503";"DIRETORIA@BENERIBEIRAOPRETO.COM";151;100;20;9;20;9;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"GUARULHOS";;2080427;"HOSPITAL MUNICIPAL DA CRIANCA E DO ADOLESCENTE HMCA";"PREFEITURA MUNICIPAL DE GUARULHOS";"M";7;"HOSPITAL ESPECIALIZADO";1244;"HOSPITAL_PÚBLICO";"RUA JOSE MAURICIO";185;;"CENTRO";7011060;1124759688;"diretoriatecnica.hmca@bhcl.org.br";80;80;10;10;0;0;10;10;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO MANUEL";;2080443;"HOSPITAL DA CASA PIA SAO VICENTE DE PAULA";"IRMANDADE DA CASA PIA SAO VICENTE DE PAULA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV IRMAS CINTRA";468;;"CENTRO";18650049;"(14)38121010";;70;44;10;0;10;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"IPUA";;2080451;"SANTA CASA DE IPUA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE IPUA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA FERDINANDO FRATIN";335;;"CENTRO";14610000;"(16)38321222";"administracao@santacasaipua.com.br";50;43;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PEDREGULHO";;2080478;"SANTA CASA DE MISERICORDIA DE PEDREGULHO";"SANTA CASA DE MISERICORDIA DE PEDREGULHO";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA TENENTE SALVIANO";125;;"CENTRO";14470000;"(16)31719050";"santacasa.pedregulho@gmail.com";64;55;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080494;"HOSPITAL DA CRUZ VERMELHA BRASILEIRA";"CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DE SAO PAULO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA MOREIRA GUIMARAES";699;;"INDIANOPOLIS";4074031;"5056-8674/5056-8710";"secretaria@cruzvermelhasp.org.br";40;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ALVARES MACHADO";;2080508;"SANTA CASA DE ALVARES MACHADO";"HOSPITAL E SANTA CASA DE MISERICORDIA DE ALVARES MACHADO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MONSENHOR NAKAMURA";"S/N";;"CENTRO";19160000;"(18)3273-1605";"santacasa.alvares.machado@gmail.com";18;16;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PRESIDENTE PRUDENTE";;2080516;"HOSPITAL GERAL IAMADA PRES PRUDENTE";"HOSPITAL E MATERNIDADE PRESIDENTE PRUDENTE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA CIRO BUENO";200;;"JD YCARAY";19060560;"(18)2104-5000";"administracao@hospitaliamada.com.br";99;0;12;0;10;0;0;0;2;0;0;0;0;0
202401;"SUDESTE";"SP";"REGENTE FEIJO";;2080524;"HOSPITAL E MATERNIDADE REGIONAL REGENTE FEIJO";"HOSPITAL E MATERNIDADE REGIONAL DE REGENTE FEIJO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"BRIGADEIRO TOBIAS";300;;"CENTRO";19570000;"18 32231030";"liga@ligaempresarial.com.br";42;33;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PRESIDENTE PRUDENTE";;2080532;"SANTA CASA HOSP DR ARISTOTELES OLIVEIRA MARTINS PRES PRUDENT";"SANTA CASA DE MISERICORDIA DE PRESIDENTE PRUDENTE";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA VENCESLAU BRAZ";5;;"VIL EUCLIDES";19014030;"(18)3901-8000";"cpd@santacasaprudente.org.br";209;106;25;10;20;10;0;0;4;0;1;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080575;"HOSPITAL BP";"REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MAEST CARDIM";769;;"LIBERDADE";1323900;;;887;252;243;65;195;50;48;15;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2080583;"HOSP MUN TIDE SETUBAL";"PREFEITURA DO MUNICIPIO DE SAO PAULO";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"RUA DR JOSE GUILHERME EIRAS";123;;"SAO MIGUEL PAULISTA";8010220;"(11)33948770";"cavelucci@prefeitura.sp.gov.br";207;193;46;32;29;17;10;10;7;5;0;0;0;0
202401;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2080591;"HOSPITAL IFOR";"REDE DOR SAO LUIZ S A";"M";5;"HOSPITAL GERAL";2046;"HOSPITAL_PRIVADO";"RUA AMERICO BRASILIENSE";596;;"CENTRO";9715021;"(11)4083-6700";"licenciamentosp@rededor.com.br";54;0;6;0;6;0;0;0;0;0;0;0;0;0
